timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-04-26T20:10:35,codecarbon,041f86eb-7e09-46f5-9928-af7593b17982,0.017411470413208,7.073927389141663e-08,0.00406279723726,0.0,15.758,377.8099822998047,0,3.779124524858264e-08,7.968804780830395e-07,8.346717233316221e-07,United States,USA,washington,,,Linux-5.15.0-60-generic-x86_64-with-glibc2.31,3.9.16,112,Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz,2,2 x Quadro RTX 8000,-122.3426,47.6733,1007.4932861328124,machine,N
2023-04-26T20:11:12,codecarbon,6eaf279e-087c-4a51-9cad-2fbfdfdfa492,0.0175724029541015,1.0212709977611341e-07,0.0058117890901355,0.0,14.799,377.8099822998047,0,3.3774212996164966e-08,7.57947231916963e-07,7.91721444913128e-07,Canada,CAN,,,,Linux-5.15.0-60-generic-x86_64-with-glibc2.31,3.9.16,112,Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz,2,2 x Quadro RTX 8000,,,1007.4932861328124,machine,N
2023-04-26T20:29:26,codecarbon,44ec4b07-c72b-4150-827a-f30d7caa48b8,0.0187115669250488,7.676526089409517e-08,0.0041025565203377,0.0,15.745000000000005,377.8099822998047,0,4.208643866909875e-08,8.636875264528498e-07,9.057739651219486e-07,United States,USA,washington,,,Linux-5.15.0-60-generic-x86_64-with-glibc2.31,3.9.16,112,Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz,2,2 x Quadro RTX 8000,-122.3426,47.6733,1007.4932861328124,machine,N
2023-04-26T20:38:38,codecarbon,43bcfbc1-50cc-4de6-86f4-45032e4f12ff,0.018367052078247,7.410955460248523e-08,0.0040349183029897,0.0,15.058,377.8099822998047,0,3.910025384691027e-08,8.35338318286934e-07,8.744385721338443e-07,United States,USA,washington,,,Linux-5.15.0-60-generic-x86_64-with-glibc2.31,3.9.16,112,Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz,2,2 x Quadro RTX 8000,-122.3426,47.6733,1007.4932861328124,machine,N
2023-04-26T21:04:42,codecarbon,28a2d85b-0ff2-4afd-a0d0-51ff47e30b5a,0.020235538482666,8.790311340057022e-08,0.0043439967498699,0.0,15.074,377.8099822998047,0,4.487011194229126e-08,9.923223712727727e-07,1.037192483215064e-06,United States,USA,washington,,,Linux-5.15.0-60-generic-x86_64-with-glibc2.31,3.9.16,112,Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz,2,2 x Quadro RTX 8000,-122.3426,47.6733,1007.4932861328124,machine,N
2023-04-27T02:31:39,codecarbon,0a1d560f-8b33-4359-8ddc-2ca3644f7afb,0.018796443939208984,8.365837400731142e-08,0.0044507553810644905,0.0,15.195,377.8099822998047,0,4.285133481025696e-08,9.442563263595124e-07,9.871076611697693e-07,United States,USA,washington,,,Linux-5.15.0-60-generic-x86_64-with-glibc2.31,3.9.16,112,Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz,2,2 x Quadro RTX 8000,-122.3426,47.6733,1007.4932861328125,machine,N
